expenditure_id,project_id,transaction_ref,amount,date,expenditure_type,status,source
473,PRJ-2026-0376,TXN-344722,20658481.27,2024-04-24,CIVIL_WORK,CLEARED,PFMS_MOCK
474,PRJ-2026-0376,TXN-617379,20658481.27,2024-05-24,CIVIL_WORK,CLEARED,PFMS_MOCK
475,PRJ-2026-0376,TXN-298090,20658481.27,2024-06-23,CIVIL_WORK,CLEARED,PFMS_MOCK
476,PRJ-2026-0377,TXN-642828,38234737.33,2024-05-05,CIVIL_WORK,CLEARED,PFMS_MOCK
477,PRJ-2026-0377,TXN-857655,38234737.33,2024-06-04,CIVIL_WORK,CLEARED,PFMS_MOCK
478,PRJ-2026-0378,TXN-894656,23510175.12,2024-06-03,CIVIL_WORK,CLEARED,PFMS_MOCK
479,PRJ-2026-0378,TXN-849788,23510175.12,2024-07-03,CIVIL_WORK,CLEARED,PFMS_MOCK
480,PRJ-2026-0378,TXN-688709,23510175.12,2024-08-02,CIVIL_WORK,CLEARED,PFMS_MOCK
481,PRJ-2026-0381,TXN-739097,12089352.76,2024-05-08,CIVIL_WORK,CLEARED,PFMS_MOCK
482,PRJ-2026-0381,TXN-535378,12089352.76,2024-06-07,CIVIL_WORK,CLEARED,PFMS_MOCK
483,PRJ-2026-0382,TXN-504647,6078512.34,2024-05-07,CIVIL_WORK,CLEARED,PFMS_MOCK
484,PRJ-2026-0382,TXN-483780,6078512.34,2024-06-06,CIVIL_WORK,CLEARED,PFMS_MOCK
485,PRJ-2026-0382,TXN-670247,6078512.34,2024-07-06,CIVIL_WORK,CLEARED,PFMS_MOCK
486,PRJ-2026-0383,TXN-953034,17818992.68,2024-06-12,CIVIL_WORK,CLEARED,PFMS_MOCK
487,PRJ-2026-0383,TXN-118552,17818992.68,2024-07-12,CIVIL_WORK,CLEARED,PFMS_MOCK
488,PRJ-2026-0386,TXN-143912,51558339.11,2024-05-01,CIVIL_WORK,CLEARED,PFMS_MOCK
489,PRJ-2026-0387,TXN-916085,15605780.26,2024-04-14,CIVIL_WORK,CLEARED,PFMS_MOCK
490,PRJ-2026-0387,TXN-669333,15605780.26,2024-05-14,CIVIL_WORK,CLEARED,PFMS_MOCK
491,PRJ-2026-0388,TXN-605827,57303875.3,2024-04-07,CIVIL_WORK,CLEARED,PFMS_MOCK
492,PRJ-2026-0389,TXN-797205,24896546.99,2024-03-24,CIVIL_WORK,CLEARED,PFMS_MOCK
493,PRJ-2026-0389,TXN-875359,24896546.99,2024-04-23,CIVIL_WORK,CLEARED,PFMS_MOCK
494,PRJ-2026-0389,TXN-324924,24896546.99,2024-05-23,CIVIL_WORK,CLEARED,PFMS_MOCK
495,PRJ-2026-0391,TXN-550114,16932668.01,2024-05-03,CIVIL_WORK,CLEARED,PFMS_MOCK
496,PRJ-2026-0391,TXN-246291,16932668.01,2024-06-02,CIVIL_WORK,CLEARED,PFMS_MOCK
497,PRJ-2026-0392,TXN-599926,23330543.48,2024-03-21,CIVIL_WORK,CLEARED,PFMS_MOCK
498,PRJ-2026-0392,TXN-183978,23330543.48,2024-04-20,CIVIL_WORK,CLEARED,PFMS_MOCK
499,PRJ-2026-0392,TXN-422478,23330543.48,2024-05-20,CIVIL_WORK,CLEARED,PFMS_MOCK
500,PRJ-2026-0395,TXN-400578,60492540.13,2024-04-25,CIVIL_WORK,CLEARED,PFMS_MOCK
501,PRJ-2026-0396,TXN-893496,6029583.67,2024-03-27,CIVIL_WORK,CLEARED,PFMS_MOCK
502,PRJ-2026-0396,TXN-549703,6029583.67,2024-04-26,CIVIL_WORK,CLEARED,PFMS_MOCK
503,PRJ-2026-0398,TXN-510980,70983993.69,2024-04-21,CIVIL_WORK,CLEARED,PFMS_MOCK
504,PRJ-2026-0402,TXN-869267,90992251.33,2024-03-04,CIVIL_WORK,CLEARED,PFMS_MOCK
505,PRJ-2026-0405,TXN-891414,2055737.08,2024-06-03,CIVIL_WORK,CLEARED,PFMS_MOCK
506,PRJ-2026-0405,TXN-191567,2055737.08,2024-07-03,CIVIL_WORK,CLEARED,PFMS_MOCK
507,PRJ-2026-0405,TXN-804359,2055737.08,2024-08-02,CIVIL_WORK,CLEARED,PFMS_MOCK
508,PRJ-2026-0406,TXN-458909,29510204.58,2024-05-16,CIVIL_WORK,CLEARED,PFMS_MOCK
509,PRJ-2026-0407,TXN-462858,5348865.9,2024-03-26,CIVIL_WORK,CLEARED,PFMS_MOCK
510,PRJ-2026-0407,TXN-645866,5348865.9,2024-04-25,CIVIL_WORK,CLEARED,PFMS_MOCK
511,PRJ-2026-0408,TXN-225534,39243466.92,2024-04-21,CIVIL_WORK,CLEARED,PFMS_MOCK
512,PRJ-2026-0409,TXN-465496,65295841.84,2024-04-10,CIVIL_WORK,CLEARED,PFMS_MOCK
513,PRJ-2026-0410,TXN-241351,16063478.83,2024-03-25,CIVIL_WORK,CLEARED,PFMS_MOCK
514,PRJ-2026-0410,TXN-952833,16063478.83,2024-04-24,CIVIL_WORK,CLEARED,PFMS_MOCK
515,PRJ-2026-0412,TXN-932588,31073948.12,2024-05-20,CIVIL_WORK,CLEARED,PFMS_MOCK
516,PRJ-2026-0413,TXN-963982,97953994.16,2024-06-16,CIVIL_WORK,CLEARED,PFMS_MOCK
517,PRJ-2026-0414,TXN-922821,8583051.02,2024-06-07,CIVIL_WORK,CLEARED,PFMS_MOCK
518,PRJ-2026-0414,TXN-660851,8583051.02,2024-07-07,CIVIL_WORK,CLEARED,PFMS_MOCK
519,PRJ-2026-0415,TXN-279892,28456206.3,2024-03-06,CIVIL_WORK,CLEARED,PFMS_MOCK
520,PRJ-2026-0415,TXN-330260,28456206.3,2024-04-05,CIVIL_WORK,CLEARED,PFMS_MOCK
521,PRJ-2026-0415,TXN-488397,28456206.3,2024-05-05,CIVIL_WORK,CLEARED,PFMS_MOCK
522,PRJ-2026-0416,TXN-237856,7190327.79,2024-03-19,CIVIL_WORK,CLEARED,PFMS_MOCK
523,PRJ-2026-0416,TXN-648440,7190327.79,2024-04-18,CIVIL_WORK,CLEARED,PFMS_MOCK
524,PRJ-2026-0416,TXN-401059,7190327.79,2024-05-18,CIVIL_WORK,CLEARED,PFMS_MOCK
525,PRJ-2026-0419,TXN-751360,63496963.89,2024-04-19,CIVIL_WORK,CLEARED,PFMS_MOCK
526,PRJ-2026-0422,TXN-905074,4095643.85,2024-05-10,CIVIL_WORK,CLEARED,PFMS_MOCK
527,PRJ-2026-0422,TXN-179361,4095643.85,2024-06-09,CIVIL_WORK,CLEARED,PFMS_MOCK
528,PRJ-2026-0430,TXN-619591,26690652.62,2024-04-03,CIVIL_WORK,CLEARED,PFMS_MOCK
529,PRJ-2026-0430,TXN-377351,26690652.62,2024-05-03,CIVIL_WORK,CLEARED,PFMS_MOCK
530,PRJ-2026-0431,TXN-397930,10230044.79,2024-06-17,CIVIL_WORK,CLEARED,PFMS_MOCK
531,PRJ-2026-0431,TXN-742217,10230044.79,2024-07-17,CIVIL_WORK,CLEARED,PFMS_MOCK
532,PRJ-2026-0432,TXN-283782,16242496.85,2024-06-12,CIVIL_WORK,CLEARED,PFMS_MOCK
533,PRJ-2026-0432,TXN-475311,16242496.85,2024-07-12,CIVIL_WORK,CLEARED,PFMS_MOCK
534,PRJ-2026-0432,TXN-955337,16242496.85,2024-08-11,CIVIL_WORK,CLEARED,PFMS_MOCK
535,PRJ-2026-0433,TXN-460993,14824057.89,2024-05-26,CIVIL_WORK,CLEARED,PFMS_MOCK
536,PRJ-2026-0433,TXN-660482,14824057.89,2024-06-25,CIVIL_WORK,CLEARED,PFMS_MOCK
537,PRJ-2026-0434,TXN-596113,10759580.89,2024-06-04,CIVIL_WORK,CLEARED,PFMS_MOCK
538,PRJ-2026-0434,TXN-558666,10759580.89,2024-07-04,CIVIL_WORK,CLEARED,PFMS_MOCK
539,PRJ-2026-0434,TXN-665975,10759580.89,2024-08-03,CIVIL_WORK,CLEARED,PFMS_MOCK
540,PRJ-2026-0435,TXN-682865,34907388.83,2024-04-10,CIVIL_WORK,CLEARED,PFMS_MOCK
541,PRJ-2026-0436,TXN-402625,24071136.61,2024-04-27,CIVIL_WORK,CLEARED,PFMS_MOCK
542,PRJ-2026-0436,TXN-582132,24071136.61,2024-05-27,CIVIL_WORK,CLEARED,PFMS_MOCK
543,PRJ-2026-0436,TXN-533803,24071136.61,2024-06-26,CIVIL_WORK,CLEARED,PFMS_MOCK
544,PRJ-2026-0437,TXN-993005,74683998.34,2024-03-06,CIVIL_WORK,CLEARED,PFMS_MOCK
545,PRJ-2026-0439,TXN-934790,7179488.88,2024-03-19,CIVIL_WORK,CLEARED,PFMS_MOCK
546,PRJ-2026-0439,TXN-823282,7179488.88,2024-04-18,CIVIL_WORK,CLEARED,PFMS_MOCK
547,PRJ-2026-0440,TXN-493868,43702171.17,2024-06-09,CIVIL_WORK,CLEARED,PFMS_MOCK
548,PRJ-2026-0440,TXN-838190,43702171.17,2024-07-09,CIVIL_WORK,CLEARED,PFMS_MOCK
549,PRJ-2026-0442,TXN-128200,21964940.07,2024-05-30,CIVIL_WORK,CLEARED,PFMS_MOCK
550,PRJ-2026-0443,TXN-575218,17415081.39,2024-05-10,CIVIL_WORK,CLEARED,PFMS_MOCK
551,PRJ-2026-0444,TXN-162298,9311152.77,2024-03-08,CIVIL_WORK,CLEARED,PFMS_MOCK
552,PRJ-2026-0444,TXN-603593,9311152.77,2024-04-07,CIVIL_WORK,CLEARED,PFMS_MOCK
553,PRJ-2026-0444,TXN-336442,9311152.77,2024-05-07,CIVIL_WORK,CLEARED,PFMS_MOCK
554,PRJ-2026-0446,TXN-643446,6680027.4,2024-03-21,CIVIL_WORK,CLEARED,PFMS_MOCK
555,PRJ-2026-0446,TXN-396477,6680027.4,2024-04-20,CIVIL_WORK,CLEARED,PFMS_MOCK
556,PRJ-2026-0446,TXN-707723,6680027.4,2024-05-20,CIVIL_WORK,CLEARED,PFMS_MOCK
557,PRJ-2026-0448,TXN-231769,35445809.77,2024-03-24,CIVIL_WORK,CLEARED,PFMS_MOCK
558,PRJ-2026-0449,TXN-392040,32044134.85,2024-05-30,CIVIL_WORK,CLEARED,PFMS_MOCK
559,PRJ-2026-0449,TXN-776767,32044134.85,2024-06-29,CIVIL_WORK,CLEARED,PFMS_MOCK
560,PRJ-2026-0449,TXN-200783,32044134.85,2024-07-29,CIVIL_WORK,CLEARED,PFMS_MOCK
561,PRJ-2026-0450,TXN-586041,8792886.13,2024-02-27,CIVIL_WORK,CLEARED,PFMS_MOCK
562,PRJ-2026-0450,TXN-804190,8792886.13,2024-03-28,CIVIL_WORK,CLEARED,PFMS_MOCK
563,PRJ-2026-0450,TXN-543655,8792886.13,2024-04-27,CIVIL_WORK,CLEARED,PFMS_MOCK
564,PRJ-2026-0451,TXN-416968,39019021.14,2024-06-05,CIVIL_WORK,CLEARED,PFMS_MOCK
565,PRJ-2026-0451,TXN-365071,39019021.14,2024-07-05,CIVIL_WORK,CLEARED,PFMS_MOCK
566,PRJ-2026-0452,TXN-288784,22987319.24,2024-04-27,CIVIL_WORK,CLEARED,PFMS_MOCK
567,PRJ-2026-0452,TXN-841554,22987319.24,2024-05-27,CIVIL_WORK,CLEARED,PFMS_MOCK
568,PRJ-2026-0452,TXN-770033,22987319.24,2024-06-26,CIVIL_WORK,CLEARED,PFMS_MOCK
569,PRJ-2026-0454,TXN-227705,8803019.98,2024-03-05,CIVIL_WORK,CLEARED,PFMS_MOCK
570,PRJ-2026-0454,TXN-973336,8803019.98,2024-04-04,CIVIL_WORK,CLEARED,PFMS_MOCK
571,PRJ-2026-0455,TXN-850297,17771725.42,2024-04-12,CIVIL_WORK,CLEARED,PFMS_MOCK
572,PRJ-2026-0455,TXN-174831,17771725.42,2024-05-12,CIVIL_WORK,CLEARED,PFMS_MOCK
573,PRJ-2026-0455,TXN-399846,17771725.42,2024-06-11,CIVIL_WORK,CLEARED,PFMS_MOCK
574,PRJ-2026-0457,TXN-451661,8041541.54,2024-05-24,CIVIL_WORK,CLEARED,PFMS_MOCK
575,PRJ-2026-0461,TXN-901947,12655046.48,2024-04-05,CIVIL_WORK,CLEARED,PFMS_MOCK
576,PRJ-2026-0461,TXN-463618,12655046.48,2024-05-05,CIVIL_WORK,CLEARED,PFMS_MOCK
577,PRJ-2026-0461,TXN-362427,12655046.48,2024-06-04,CIVIL_WORK,CLEARED,PFMS_MOCK
578,PRJ-2026-0462,TXN-351281,89909564.73,2024-03-14,CIVIL_WORK,CLEARED,PFMS_MOCK
579,PRJ-2026-0463,TXN-825862,48066046.49,2024-04-18,CIVIL_WORK,CLEARED,PFMS_MOCK
580,PRJ-2026-0465,TXN-605327,27044379.34,2024-05-19,CIVIL_WORK,CLEARED,PFMS_MOCK
581,PRJ-2026-0466,TXN-322396,39643180.52,2024-05-13,CIVIL_WORK,CLEARED,PFMS_MOCK
582,PRJ-2026-0467,TXN-163090,41452265.29,2024-03-07,CIVIL_WORK,CLEARED,PFMS_MOCK
583,PRJ-2026-0468,TXN-737977,25402597.59,2024-04-06,CIVIL_WORK,CLEARED,PFMS_MOCK
584,PRJ-2026-0468,TXN-909739,25402597.59,2024-05-06,CIVIL_WORK,CLEARED,PFMS_MOCK
585,PRJ-2026-0471,TXN-228072,11311352.82,2024-05-02,CIVIL_WORK,CLEARED,PFMS_MOCK
586,PRJ-2026-0471,TXN-800211,11311352.82,2024-06-01,CIVIL_WORK,CLEARED,PFMS_MOCK
587,PRJ-2026-0472,TXN-643160,16186629.12,2024-04-06,CIVIL_WORK,CLEARED,PFMS_MOCK
588,PRJ-2026-0473,TXN-946128,2434897.48,2024-04-16,CIVIL_WORK,CLEARED,PFMS_MOCK
589,PRJ-2026-0473,TXN-823241,2434897.48,2024-05-16,CIVIL_WORK,CLEARED,PFMS_MOCK
590,PRJ-2026-0473,TXN-298624,2434897.48,2024-06-15,CIVIL_WORK,CLEARED,PFMS_MOCK
591,PRJ-2026-0474,TXN-984186,7646052.62,2024-06-08,CIVIL_WORK,CLEARED,PFMS_MOCK
592,PRJ-2026-0474,TXN-931259,7646052.62,2024-07-08,CIVIL_WORK,CLEARED,PFMS_MOCK
593,PRJ-2026-0474,TXN-875993,7646052.62,2024-08-07,CIVIL_WORK,CLEARED,PFMS_MOCK
594,PRJ-2026-0475,TXN-471937,20254645.89,2024-05-22,CIVIL_WORK,CLEARED,PFMS_MOCK
595,PRJ-2026-0475,TXN-582394,20254645.89,2024-06-21,CIVIL_WORK,CLEARED,PFMS_MOCK
596,PRJ-2026-0476,TXN-464559,19242806.71,2024-03-26,CIVIL_WORK,CLEARED,PFMS_MOCK
597,PRJ-2026-0477,TXN-734391,18755016.92,2024-05-06,CIVIL_WORK,CLEARED,PFMS_MOCK
598,PRJ-2026-0478,TXN-303901,7619800.74,2024-05-20,CIVIL_WORK,CLEARED,PFMS_MOCK
599,PRJ-2026-0478,TXN-975158,7619800.74,2024-06-19,CIVIL_WORK,CLEARED,PFMS_MOCK
600,PRJ-2026-0478,TXN-237634,7619800.74,2024-07-19,CIVIL_WORK,CLEARED,PFMS_MOCK
601,PRJ-2026-0482,TXN-371039,32518989.0,2024-03-03,CIVIL_WORK,CLEARED,PFMS_MOCK
602,PRJ-2026-0482,TXN-354442,32518989.0,2024-04-02,CIVIL_WORK,CLEARED,PFMS_MOCK
603,PRJ-2026-0482,TXN-568878,32518989.0,2024-05-02,CIVIL_WORK,CLEARED,PFMS_MOCK
604,PRJ-2026-0483,TXN-766140,14433822.33,2024-03-12,CIVIL_WORK,CLEARED,PFMS_MOCK
605,PRJ-2026-0483,TXN-158090,14433822.33,2024-04-11,CIVIL_WORK,CLEARED,PFMS_MOCK
606,PRJ-2026-0483,TXN-776040,14433822.33,2024-05-11,CIVIL_WORK,CLEARED,PFMS_MOCK
607,PRJ-2026-0485,TXN-321129,20971187.43,2024-03-19,CIVIL_WORK,CLEARED,PFMS_MOCK
608,PRJ-2026-0486,TXN-792359,21094057.82,2024-06-11,CIVIL_WORK,CLEARED,PFMS_MOCK
609,PRJ-2026-0486,TXN-726389,21094057.82,2024-07-11,CIVIL_WORK,CLEARED,PFMS_MOCK
610,PRJ-2026-0487,TXN-483568,92783540.56,2024-06-08,CIVIL_WORK,CLEARED,PFMS_MOCK
611,PRJ-2026-0488,TXN-498240,7727995.99,2024-05-02,CIVIL_WORK,CLEARED,PFMS_MOCK
612,PRJ-2026-0488,TXN-680076,7727995.99,2024-06-01,CIVIL_WORK,CLEARED,PFMS_MOCK
613,PRJ-2026-0489,TXN-718161,19268060.96,2024-03-22,CIVIL_WORK,CLEARED,PFMS_MOCK
614,PRJ-2026-0489,TXN-797104,19268060.96,2024-04-21,CIVIL_WORK,CLEARED,PFMS_MOCK
615,PRJ-2026-0489,TXN-786951,19268060.96,2024-05-21,CIVIL_WORK,CLEARED,PFMS_MOCK
616,PRJ-2026-0490,TXN-137353,18551549.66,2024-04-15,CIVIL_WORK,CLEARED,PFMS_MOCK
617,PRJ-2026-0490,TXN-196808,18551549.66,2024-05-15,CIVIL_WORK,CLEARED,PFMS_MOCK
618,PRJ-2026-0490,TXN-816164,18551549.66,2024-06-14,CIVIL_WORK,CLEARED,PFMS_MOCK
619,PRJ-2026-0491,TXN-286723,20528623.73,2024-05-31,CIVIL_WORK,CLEARED,PFMS_MOCK
620,PRJ-2026-0493,TXN-950793,15242973.06,2024-04-12,CIVIL_WORK,CLEARED,PFMS_MOCK
621,PRJ-2026-0493,TXN-780973,15242973.06,2024-05-12,CIVIL_WORK,CLEARED,PFMS_MOCK
622,PRJ-2026-0494,TXN-793470,2032366.64,2024-04-09,CIVIL_WORK,CLEARED,PFMS_MOCK
623,PRJ-2026-0494,TXN-729589,2032366.64,2024-05-09,CIVIL_WORK,CLEARED,PFMS_MOCK
624,PRJ-2026-0494,TXN-671034,2032366.64,2024-06-08,CIVIL_WORK,CLEARED,PFMS_MOCK
625,PRJ-2026-0495,TXN-419682,41244375.8,2024-03-27,CIVIL_WORK,CLEARED,PFMS_MOCK
626,PRJ-2026-0495,TXN-878744,41244375.8,2024-04-26,CIVIL_WORK,CLEARED,PFMS_MOCK
627,PRJ-2026-0496,TXN-406894,21813986.65,2024-03-20,CIVIL_WORK,CLEARED,PFMS_MOCK
628,PRJ-2026-0497,TXN-663551,105904440.57,2024-05-06,CIVIL_WORK,CLEARED,PFMS_MOCK
629,PRJ-2026-0498,TXN-695901,18768707.36,2024-04-23,CIVIL_WORK,CLEARED,PFMS_MOCK
630,PRJ-2026-0498,TXN-205042,18768707.36,2024-05-23,CIVIL_WORK,CLEARED,PFMS_MOCK
631,PRJ-2026-0498,TXN-817002,18768707.36,2024-06-22,CIVIL_WORK,CLEARED,PFMS_MOCK
632,PRJ-2026-0499,TXN-272187,14042906.04,2024-06-08,CIVIL_WORK,CLEARED,PFMS_MOCK
633,PRJ-2026-0499,TXN-959814,14042906.04,2024-07-08,CIVIL_WORK,CLEARED,PFMS_MOCK
634,PRJ-2026-0501,TXN-507712,4050040.64,2024-03-17,CIVIL_WORK,CLEARED,PFMS_MOCK
635,PRJ-2026-0501,TXN-872729,4050040.64,2024-04-16,CIVIL_WORK,CLEARED,PFMS_MOCK
636,PRJ-2026-0502,TXN-888382,19388783.87,2024-05-13,CIVIL_WORK,CLEARED,PFMS_MOCK
637,PRJ-2026-0502,TXN-701317,19388783.87,2024-06-12,CIVIL_WORK,CLEARED,PFMS_MOCK
638,PRJ-2026-0504,TXN-854363,11565150.0,2024-04-05,CIVIL_WORK,CLEARED,PFMS_MOCK
639,PRJ-2026-0504,TXN-653555,11565150.0,2024-05-05,CIVIL_WORK,CLEARED,PFMS_MOCK
640,PRJ-2026-0504,TXN-673120,11565150.0,2024-06-04,CIVIL_WORK,CLEARED,PFMS_MOCK
641,PRJ-2026-0505,TXN-521659,26481404.67,2024-04-23,CIVIL_WORK,CLEARED,PFMS_MOCK
642,PRJ-2026-0505,TXN-862223,26481404.67,2024-05-23,CIVIL_WORK,CLEARED,PFMS_MOCK
643,PRJ-2026-0506,TXN-404814,2083882.66,2024-03-22,CIVIL_WORK,CLEARED,PFMS_MOCK
644,PRJ-2026-0506,TXN-703770,2083882.66,2024-04-21,CIVIL_WORK,CLEARED,PFMS_MOCK
645,PRJ-2026-0509,TXN-230994,18121912.61,2024-06-12,CIVIL_WORK,CLEARED,PFMS_MOCK
646,PRJ-2026-0509,TXN-649251,18121912.61,2024-07-12,CIVIL_WORK,CLEARED,PFMS_MOCK
647,PRJ-2026-0511,TXN-325455,45684097.99,2024-04-13,CIVIL_WORK,CLEARED,PFMS_MOCK
648,PRJ-2026-0513,TXN-483168,31797105.46,2024-06-11,CIVIL_WORK,CLEARED,PFMS_MOCK
649,PRJ-2026-0513,TXN-654343,31797105.46,2024-07-11,CIVIL_WORK,CLEARED,PFMS_MOCK
650,PRJ-2026-0514,TXN-703759,12929690.89,2024-03-19,CIVIL_WORK,CLEARED,PFMS_MOCK
651,PRJ-2026-0514,TXN-960797,12929690.89,2024-04-18,CIVIL_WORK,CLEARED,PFMS_MOCK
652,PRJ-2026-0514,TXN-671545,12929690.89,2024-05-18,CIVIL_WORK,CLEARED,PFMS_MOCK
653,PRJ-2026-0516,TXN-195568,54543475.58,2024-03-03,CIVIL_WORK,CLEARED,PFMS_MOCK
654,PRJ-2026-0517,TXN-123640,8076381.59,2024-05-16,CIVIL_WORK,CLEARED,PFMS_MOCK
655,PRJ-2026-0517,TXN-855829,8076381.59,2024-06-15,CIVIL_WORK,CLEARED,PFMS_MOCK
656,PRJ-2026-0518,TXN-858189,9541253.56,2024-06-03,CIVIL_WORK,CLEARED,PFMS_MOCK
657,PRJ-2026-0518,TXN-176413,9541253.56,2024-07-03,CIVIL_WORK,CLEARED,PFMS_MOCK
658,PRJ-2026-0518,TXN-451232,9541253.56,2024-08-02,CIVIL_WORK,CLEARED,PFMS_MOCK
659,PRJ-2026-0519,TXN-325173,34568393.58,2024-06-03,CIVIL_WORK,CLEARED,PFMS_MOCK
660,PRJ-2026-0519,TXN-164368,34568393.58,2024-07-03,CIVIL_WORK,CLEARED,PFMS_MOCK
661,PRJ-2026-0522,TXN-433392,10006856.87,2024-06-11,CIVIL_WORK,CLEARED,PFMS_MOCK
662,PRJ-2026-0522,TXN-844384,10006856.87,2024-07-11,CIVIL_WORK,CLEARED,PFMS_MOCK
663,PRJ-2026-0522,TXN-377687,10006856.87,2024-08-10,CIVIL_WORK,CLEARED,PFMS_MOCK
664,PRJ-2026-0524,TXN-269201,13333176.29,2024-05-19,CIVIL_WORK,CLEARED,PFMS_MOCK
665,PRJ-2026-0524,TXN-473261,13333176.29,2024-06-18,CIVIL_WORK,CLEARED,PFMS_MOCK
666,PRJ-2026-0524,TXN-422583,13333176.29,2024-07-18,CIVIL_WORK,CLEARED,PFMS_MOCK
667,PRJ-2026-0526,TXN-728761,16953554.39,2024-05-27,CIVIL_WORK,CLEARED,PFMS_MOCK
668,PRJ-2026-0526,TXN-860906,16953554.39,2024-06-26,CIVIL_WORK,CLEARED,PFMS_MOCK
669,PRJ-2026-0527,TXN-282529,44602084.09,2024-06-22,CIVIL_WORK,CLEARED,PFMS_MOCK
670,PRJ-2026-0527,TXN-787034,44602084.09,2024-07-22,CIVIL_WORK,CLEARED,PFMS_MOCK
671,PRJ-2026-0528,TXN-431578,9292653.23,2024-05-24,CIVIL_WORK,CLEARED,PFMS_MOCK
672,PRJ-2026-0528,TXN-991089,9292653.23,2024-06-23,CIVIL_WORK,CLEARED,PFMS_MOCK
673,PRJ-2026-0529,TXN-738901,28390821.32,2024-05-16,CIVIL_WORK,CLEARED,PFMS_MOCK
674,PRJ-2026-0529,TXN-157365,28390821.32,2024-06-15,CIVIL_WORK,CLEARED,PFMS_MOCK
675,PRJ-2026-0530,TXN-690336,41205788.12,2024-05-13,CIVIL_WORK,CLEARED,PFMS_MOCK
676,PRJ-2026-0530,TXN-173707,41205788.12,2024-06-12,CIVIL_WORK,CLEARED,PFMS_MOCK
677,PRJ-2026-0530,TXN-694980,41205788.12,2024-07-12,CIVIL_WORK,CLEARED,PFMS_MOCK
678,PRJ-2026-0531,TXN-174710,26581294.95,2024-03-16,CIVIL_WORK,CLEARED,PFMS_MOCK
679,PRJ-2026-0531,TXN-935652,26581294.95,2024-04-15,CIVIL_WORK,CLEARED,PFMS_MOCK
680,PRJ-2026-0531,TXN-431016,26581294.95,2024-05-15,CIVIL_WORK,CLEARED,PFMS_MOCK
681,PRJ-2026-0532,TXN-121579,6631765.33,2024-03-23,CIVIL_WORK,CLEARED,PFMS_MOCK
682,PRJ-2026-0534,TXN-829065,7355120.8,2024-03-05,CIVIL_WORK,CLEARED,PFMS_MOCK
683,PRJ-2026-0534,TXN-383796,7355120.8,2024-04-04,CIVIL_WORK,CLEARED,PFMS_MOCK
684,PRJ-2026-0534,TXN-451954,7355120.8,2024-05-04,CIVIL_WORK,CLEARED,PFMS_MOCK
685,PRJ-2026-0535,TXN-760855,10671198.82,2024-03-25,CIVIL_WORK,CLEARED,PFMS_MOCK
686,PRJ-2026-0535,TXN-320202,10671198.82,2024-04-24,CIVIL_WORK,CLEARED,PFMS_MOCK
687,PRJ-2026-0536,TXN-808357,17387853.58,2024-06-15,CIVIL_WORK,CLEARED,PFMS_MOCK
688,PRJ-2026-0536,TXN-336702,17387853.58,2024-07-15,CIVIL_WORK,CLEARED,PFMS_MOCK
689,PRJ-2026-0536,TXN-146759,17387853.58,2024-08-14,CIVIL_WORK,CLEARED,PFMS_MOCK
690,PRJ-2026-0537,TXN-182370,50826207.77,2024-04-12,CIVIL_WORK,CLEARED,PFMS_MOCK
691,PRJ-2026-0538,TXN-929147,28921382.8,2024-03-21,CIVIL_WORK,CLEARED,PFMS_MOCK
692,PRJ-2026-0540,TXN-328058,19366910.84,2024-05-23,CIVIL_WORK,CLEARED,PFMS_MOCK
693,PRJ-2026-0540,TXN-611903,19366910.84,2024-06-22,CIVIL_WORK,CLEARED,PFMS_MOCK
694,PRJ-2026-0541,TXN-505283,74520707.4,2024-04-25,CIVIL_WORK,CLEARED,PFMS_MOCK
695,PRJ-2026-0546,TXN-189976,37030410.9,2024-05-09,CIVIL_WORK,CLEARED,PFMS_MOCK
696,PRJ-2026-0546,TXN-211635,37030410.9,2024-06-08,CIVIL_WORK,CLEARED,PFMS_MOCK
697,PRJ-2026-0547,TXN-869160,52102652.51,2024-05-01,CIVIL_WORK,CLEARED,PFMS_MOCK
698,PRJ-2026-0547,TXN-996191,52102652.51,2024-05-31,CIVIL_WORK,CLEARED,PFMS_MOCK
699,PRJ-2026-0548,TXN-913621,11589920.27,2024-04-07,CIVIL_WORK,CLEARED,PFMS_MOCK
700,PRJ-2026-0548,TXN-969621,11589920.27,2024-05-07,CIVIL_WORK,CLEARED,PFMS_MOCK
701,PRJ-2026-0548,TXN-660284,11589920.27,2024-06-06,CIVIL_WORK,CLEARED,PFMS_MOCK
702,PRJ-2026-0549,TXN-242526,13080504.72,2024-04-13,CIVIL_WORK,CLEARED,PFMS_MOCK
703,PRJ-2026-0549,TXN-669513,13080504.72,2024-05-13,CIVIL_WORK,CLEARED,PFMS_MOCK
704,PRJ-2026-0550,TXN-521119,1832991.94,2024-04-27,CIVIL_WORK,CLEARED,PFMS_MOCK
705,PRJ-2026-0550,TXN-650434,1832991.94,2024-05-27,CIVIL_WORK,CLEARED,PFMS_MOCK
706,PRJ-2026-0550,TXN-320371,1832991.94,2024-06-26,CIVIL_WORK,CLEARED,PFMS_MOCK
707,PRJ-2026-0551,TXN-127706,17778520.37,2024-03-31,CIVIL_WORK,CLEARED,PFMS_MOCK
708,PRJ-2026-0551,TXN-420876,17778520.37,2024-04-30,CIVIL_WORK,CLEARED,PFMS_MOCK
